uniq_id,sku,name_title,description,list_price,sale_price,category,category_tree,average_product_rating,product_url,product_image_urls,brand,total_number_reviews,Reviews 
e4978a4d09811612bea77c1b192170d5,pp5007360164,Levi’s® 541™ Athletic Fit Jeans - Boys 8-20,"Featuring comfortable denim with a touch of stretch and an adjustable waistband, these everyday essential jeans offer a style and fit that never goes out of style. athletic fit flat front 5-pocket styling adjustable waist zip fly with button closure denim cotton/spandex washable imported",55.95,26.80,jeans,jcpenney|jeans,,http://www.jcpenney.com/levi-s-541-athletic-fit-jeans-boys-8-20/prod.jump?ppId=pp5007360164&catId=cat100260058&&_dyncharset=UTF-8,"http://s7d2.scene7.com/is/image/JCPenney/DP0819201517011133M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0819201517011128M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Levi,,
cce413699f90820c19fda162e3b2b2a0,pp5005090366,Levi's® Denim Trucker Jacket,"With your love for the open road, the Levi's trucker jacket is a must. Its style is all-American cool, and its fit is ready for any adventure.   relaxed fit spread collar vertical seam construction button closure 2 welt and 2 button-flap chest pockets adjustable side tabs cotton washable import",,58.27,coats & jackets,jcpenney|coats & jackets,4.5 out of 5,http://www.jcpenney.com/levis-denim-trucker-jacket/prod.jump?ppId=pp5005090366&catId=cat100290087&&_dyncharset=UTF-8,"http://s7d2.scene7.com/is/image/JCPenney/DP0613201317050943M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0613201317050844M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Levi,23,"{""review""=>[{""review_1""=>""This jacket fits perfect and is as good as the ones I had in the 70's. Couldn't find it at my local JCPenney but did find some at another store without my size in stock. I was able to try a few on and get my correct size. So I ordered one online - found it on sale - and had it delivered to my local store with free shipping. Picked it up 4 days later. The jacket replaces my cheap knockoff brand denim jacket. Levi's brand always seem to look and fit great. JCPenney is my favorite store for buying my Levi jeans and shirts. Ordering online is simple and convienent as is the ship to local store option.""}, {""review_2""=>""I can't believe so many reviews say this jacket runs small...I ignored their advice and got my regular size, and it is GIANT. Comically so. I look like a child in my father's clothing.""}, {""review_3""=>""It's a shame because the jacket is well-made and the color is a great, true black. If you get it, order a size down for sure, two sizes down if you like a stylish slim fit. I would, but I already have the small...guess I'll just return.""}, {""review_4""=>""I bought this jacket in size 2XL. Dismayed in that it is tight through the shoulders, to where it is annoying to wear while driving. The cuffs are also too tight, and I have pretty small diameter wrists.""}, {""review_5""=>""I had been looking for a jean jacket for my boyfriend for Christmas but they were always sold out. I'm glad I waited for the Levis to come back in stock! It was exactly what I was looking for! And he absolutely loves it! It's a perfect fit!""}, {""review_6""=>""Overall this is a nice jacket. It runs a little bit small, so order an extra size up. If you are 6'0\"" tall, get at least an extra large. I had to return mine and get one in a size bigger. I was able to take it in to the local store and exchange it, not a big deal. I will have this jacket for many years I'm sure of it.""}, {""review_7""=>""The item that is advertised does not match the jacket that I received on two different occasions. The jacket here on the website matches the jacket I seen at a Department Store. But does not match the 2 jackets I have received from Levi.com. Very disappointing!""}, {""review_8""=>""I bought it on sale, the price was about average with other stores. The first one I bought was a medium, it was a little bit to big. So I bought another one size small that was shipped to the store. The small fit me better but the arms are long. I am going to keep it anyway.""}, {""review_9""=>""This was a purchase for my brother...ever try to find one of these in stores when out of season...? I found it online and received it in plenty of time for Christmas... thank you online shopping and delivery! I was exactly what he wanted.""}]}"
0531bcfd1ce719bcdec604f9423cd948,pp5005940016,Crystal Sophistication™ Blue & Clear Crystal-Accent Open Teardrop Pendant Necklace,"Exquisitely simple, this open teardrop pendant showcases ribbons of blue and clear crystals that embrace at the bottom. It's a beautiful way to add a touch of color and sparkle.   Metal: Pure silver-plated metal Stones: Montana blue and clear crystals Closure: Spring-ring Length: 18"" silver-plated cable chain Pendant Size: .57x1.12"" Jewelry photos are enlarged to show detail.   ",69.93,17.47,necklaces & pendants,jcpenney|necklaces & pendants,5 out of 5,http://www.jcpenney.com/babymoov-city-diaper-bag-savanna/prod.jump?ppId=pp5005940016&catId=cat1002790012&&_dyncharset=UTF-8,"http://s7d2.scene7.com/is/image/JCPenney/DP0710201317013377M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0806201417020669M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",CRYSTAL SOPHISTICATION,3,"{""review""=>[{""review_1""=>""Perfect gift for any young lady. It is much prettier in person than in the photos. I really like the sparkle and color of this necklace.""}, {""review_2""=>""Very pretty colors, get lots of compliments all the time, I wear it daily. Love it!""}, {""review_3""=>""I loved it the first time I layed eyes on it. I bought it for a Christmas present for my best friend and she loves it. Perfect fit for her. Just amazing for her.""}]}"
7b1fe0a92ad6de7ec0d2ad2d1780ccf1,pp5007120208,"Silver Reflections™ Sterling Silver Flat Matte Snake 24"" Chain Necklace","Matte sterling silver links together to form this 24"" long flat snake chain necklace. Made in Italy.  Metal: Sterling silverClosure: Lobster claspDimensions: 24"" long snake chain  Jewelry photos are enlarged to show detail.",145.70,58.28,necklaces & pendants,jcpenney|necklaces & pendants,,http://www.jcpenney.com/silver-reflections-sterling-silver-flat-matte-snake-24-chain-necklace/prod.jump?ppId=pp5007120208&catId=cat100260188&&_dyncharset=UTF-8,"http://s7d2.scene7.com/is/image/JCPenney/DP0330201617022629M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",STERLING SILVER CHAINS,,
97ff8a9ce764cd44acca81bf844ea6b1,pp5006840143,IZOD® Golf Jacket,Our golf jacket keeps you dry on the course so you can focus on your game. 2 front pockets adjustable button closure cuffs water-repellant polyester polyester lining washable imported,,128.21,coats & jackets,jcpenney|coats & jackets,,http://www.jcpenney.com/izod-golf-jacket/prod.jump?ppId=pp5006840143&catId=cat100290087&&_dyncharset=UTF-8,"http://s7d2.scene7.com/is/image/JCPenney/DP0314201617040546M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Izod,,
da5b571f074bc97f39a340cb0d225841,pp5002323493,Lab-Created Blue & White Sapphire Pendant Sterling Silver Necklace,"A true blue beauty. A cushion-cut blue sapphire dangles below a split double bail embellished with white sapphires on this lovely pendant.    Metal: Sterling silver Stone: Lab-created cushion-cut blue sapphire, 7mm Other Stones: Lab-created round white sapphires Setting: Prong Closure: Spring-ring Length: 18” rope chain    Gemstones may be treated and may require special care.  Jewelry photos are enlarged to show detail.",145.67,69.92,necklaces & pendants,jcpenney|necklaces & pendants,,http://www.jcpenney.com/lab-created-blue-white-sapphire-pendant-sterling-silver-necklace/prod.jump?ppId=pp5002323493&catId=cat100630137&&_dyncharset=UTF-8,"http://s7d2.scene7.com/is/image/JCPenney/DP0114201317033759M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",FINE JEWELRY,,
33d302bf5d35bfe8438b5e1da9e48a57,pp5004310190,Puma® Contrast Jacket,"Kick your activewear style up a notch with this handsome, lightweight jacket from Puma.   lightweight long sleeves side pockets banded arm cuffs and waist polyester washable imported",72.52,54.38,coats & jackets,jcpenney|coats & jackets,4.8 out of 5,http://www.jcpenney.com/puma-contrast-jacket/prod.jump?ppId=pp5004310190&catId=cat100290087&&_dyncharset=UTF-8,"http://s7d2.scene7.com/is/image/JCPenney/DP0826201423221623C.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",PUMA,5,"{""review""=>[{""review_1""=>""I think it is a great jacket, and the price was good,and it can be for young and not so young alike.(as a matter of fact,i bought it for my son originally,but, as soon as I saw it, decided that it was going to stay at my house)""}, {""review_2""=>""GREAT FITTING JACKET,GOOD MATERIAL AND GREAT PRICE.""}, {""review_3""=>""Besides its one of my favorite jackets, I really enjoyed having jcpenney online account because I dont have to go out of home to buy stuff, I really love these stuff""}, {""review_4""=>""This jacket is well made and goes great with my Puma pants.""}, {""review_5""=>""Like the color but don't like the fit. Still recommend it for the price.""}]}"
4f9a757683e404c1cfb14661b253f21a,pp5004860180,Stanley® Fleece-Lined Jeans,"Classic, 5-pocket denim holds its own against cold-weather working conditions, thanks to a warm, polar fleece lining. prewashed for softness, shrink resistance sits at waist original fit through seat and thigh zip fly with button closure 5-pocket styling straight leg shell: cotton lining: polyester washable imported",,84.60,jeans,jcpenney|jeans,,http://www.jcpenney.com/stanley-fleece-lined-jeans/prod.jump?ppId=pp5004860180&catId=cat100350031&&_dyncharset=UTF-8,"http://s7d2.scene7.com/is/image/JCPenney/DP1103201417025065M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP1103201417025062M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP1103201417025057M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",STANLEY,,
305dc8838a63c0606efcef821a028b07,pp5004230529,Mixit™ Black Bead 5-Row Illusion Necklace,"Delicate, five-row illusion styling paired with jet black glass beads creates a striking balance on this versatile and chic necklace.   Metal: Hematite Stones: Black glass beads Closure: Lobster clasp Length: 15"" Jewelry photos are enlarged to show detail.  ",,26.59,necklaces & pendants,jcpenney|necklaces & pendants,4 out of 5,http://www.jcpenney.com/mixit-black-bead-5-row-illusion-necklace/prod.jump?ppId=pp5004230529&catId=cat100260188&&_dyncharset=UTF-8,"http://s7d2.scene7.com/is/image/JCPenney/DP0722201417044036M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",MIXIT,1,"{""review""=>{""review_1""=>""If you have a tiny neck, this is the necklace for you! I like tight necklaces but this was a choker! Loved the style though. The beads seemed sturdy and fashionable.had to return it though :(""}}"
2d84efa43619218b612b39e84dc0521f,pp5005140977,Levi's® Distressed Skinny Jeans - Girls 7-16,She'll have nothing to stress about in these style-savvy skinny jeans with a worn-in look. zip fly with button closure 5-pocket styling cotton/spandex washable imported,48.34,27.79,jeans,jcpenney|jeans,4.3 out of 5,http://www.jcpenney.com/levis-distressed-skinny-jeans-girls-7-16/prod.jump?ppId=pp5005140977&catId=cat100260202&&_dyncharset=UTF-8,"http://s7d2.scene7.com/is/image/JCPenney/DP0224201517021910M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0224201517021915M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Levi,6,"{""review""=>[{""review_1""=>""My daughter loves these jeans. Perfect fit and fast shipping!""}, {""review_2""=>""My sister-in-law love these jeans. Great jeans for the price.""}, {""review_3""=>""i bought these for my daughter and they fit her great""}, {""review_4""=>""The jeans are skinny and provide stretch. I bought these jeans for my little sister.""}, {""review_5""=>""Very disappointed in fit. They are cut exxtremely small.""}, {""review_6""=>""My daughter says they are the most comfortable skinny jeans she has. I think they are so cute. Made of Quality that will last all school year & longer. Levis are awesome""}]}"
1c333799d34725436cee2c2e601142ac,pp5006152656,Genuine Sapphire and 1/6 CT. T.W. Diamond Pendant Necklace,"With a hint of vintage styling, these gemstone and diamond earrings with ornate halo is sure to please.Metal: 10K white goldStones: 9x7mm oval genuine sapphireOther Stones: 1/6 ct. t.w. diamondsClosure: Spring-ringDimensions: 17"" long rope chainPendant Size: 17.7mm longGemstones may be treated and may require special care.Diamond total weights may vary between .01 and .08 carat.Jewelry photos are enlarged to show detail.",1007.17,604.30,necklaces & pendants,jcpenney|necklaces & pendants,,http://www.jcpenney.com/genuine-sapphire-and-16-ct-tw-diamond-pendant-necklace/prod.jump?ppId=pp5006152656&catId=cat100630137&&_dyncharset=UTF-8,"http://s7d2.scene7.com/is/image/JCPenney/DP0924201517021765M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",FINE JEWELRY,,
2abedf7f130031743c6a28ca6cbe26b5,pp5005630778,"Arizona Embellished Bootcut Jeans - Girls 7-16, Slim and Plus","These Arizona bootcut jeans feature girly, embellished back pockets that give casual looks an extra kick of style. adjustable elastic waist zip fly with button closure 5-pocket styling embroidered back pockets dark rinse: cotton/polyester/spandex other colors: cotton/polyester/spandex washable imported",43.51,25.37,jeans,jcpenney|jeans,4.8 out of 5,http://www.jcpenney.com/arizona-embellished-bootcut-jeans-girls-7-16-slim-and-plus/prod.jump?ppId=pp5005630778&catId=cat100260202&&_dyncharset=UTF-8,"http://s7d2.scene7.com/is/image/JCPenney/DP0601201517013697M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0601201517013691M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2|/dotcom/images/playbutton.svg|http://brightcove.vo.llnwd.net/e1/pd/1232842441001/1232842441001_4237020188001_4236990251001-th.jpg?pubId=1232842441001",ARIZONA,13,"{""review""=>[{""review_1""=>""I bought these for my 11-year-old. She loved the embellishments on the back pockets & the jeans fit well. They are comfortable to wear. I bought these on sale & with a discount code, so the price was reasonable for me.""}, {""review_2""=>""I love the way these jeans fit. I will always trusted the Arizona brand. They are the only jeans that I can find in my size that are very figure flattering and comfortable. At the same time it is a very high-quality product.""}, {""review_3""=>""I purchased the Arizona Embellished Bootcut Jeans for my 9 year old granddaughter and she loves them. These jeans are true to size, they fit her perfectly. The quality cannot be beat with these jeans. I have been shopping at JCPenny over 30 years and the quality of childrens jeans is something I cannot give enough praise for. Very well made and a bonus of a classy little look for young girls""}, {""review_4""=>""Jeans were good Quality & fit was as listed!!! Pleased""}, {""review_5""=>""I bought these for my 6 year old daughter and they fit great. I have a hard time finding jeans that fit her in the waist and length and these fit perfectly! Love the flashy pockets.""}, {""review_6""=>""I bought some jeans for my niece for Christmas. She liked them a lot. She said they fit perfect, better to sit in, and she said the bling is awesome.""}, {""review_7""=>""These jeans are not only super cute, but fit great too!""}, {""review_8""=>""I purchased these jeans for my 6 year old granddaughter. She loves the embellishment on the pockets. They fit great and look even better!""}]}"
12109dc8cd0cf8990ccecb1cfcba444c,pp5005630331,Arizona Bootcut Jeans - Preschool Girls 4-6x and Slim,These classic bootcut jeans are an easy-match addition to the weekly lineup. adjustable button hole and elasticized waist zip fly with button closure 5-pocket styling ramie/cotton/polyester/spandex washable imported,31.42,15.70,jeans,jcpenney|jeans,3 out of 5,http://www.jcpenney.com/arizona-bootcut-jeans-preschool-girls-4-6x-and-slim/prod.jump?ppId=pp5005630331&catId=cat100260202&&_dyncharset=UTF-8,"http://s7d2.scene7.com/is/image/JCPenney/DP0505201617040039M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0505201617040036M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2|/dotcom/images/playbutton.svg|http://brightcove.vo.llnwd.net/e1/pd/1232842441001/1232842441001_4237020188001_4236990251001-th.jpg?pubId=1232842441001",ARIZONA,1,"{""review""=>{""review_1""=>""I just received these jeans that I ordered, and these are skinny leg jeans! I triple checked the item number and the label on the jeans says \""bootcut\"" but they are very clearly skinny leg jeans. The leg of the jean gets skinnier from top to bottom. Very disappointed that these are advertised and labeled incorrectly!! I rated 3 stars only because they are still good quality jeans.""}}"
7b3ba3e2cecaee2bfed3a15ce2a23dc2,pp5005791516,Wrangler® Flame-Resistant Relaxed-Fit Work Jeans,"Get flame-resistant protection in your favorite 5-pocket style with these relaxed-fit work jeans from Wrangler. arc-resistant waistband, flame-resistant pocketing safety orange ID tab for high visibility Nomex® seam thread and zipper tape sits at waist relaxed fit through seat and thigh zip fly with button closure authentic 5-pocket styling straight leg leg fits over boots 100% cotton washable imported",,120.86,jeans,jcpenney|jeans,,http://www.jcpenney.com/wrangler-flame-resistant-relaxed-fit-work-jeans/prod.jump?ppId=pp5005791516&catId=cat100350031&&_dyncharset=UTF-8,"http://s7d2.scene7.com/is/image/JCPenney/DP0630201517033922M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0630201517033927M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0630201517033933M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Wrangler,,
cdc8f40a143a97d4132a6dc3364dc1e2,pp5006333682,Levi's® Rip-Stop Zip-Up Hoodie,"Don’t let Mother Nature slow you down, get out there with this rip-stop hoodie that is water and wind resistant. water resistant breathable wind resistant contrast zipper taping mesh lining regular fit hooded long sleeves polyester washable imported",,157.12,coats & jackets,jcpenney|coats & jackets,,http://www.jcpenney.com/levis-rip-stop-zip-up-hoodie/prod.jump?ppId=pp5006333682&catId=cat100290087&&_dyncharset=UTF-8,"http://s7d2.scene7.com/is/image/JCPenney/DP1221201517034440M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Levi,,
a9e5340e803437b4b9349f6dc1527db1,pp5004370262,Lab-Created Blue & White Sapphire Sterling Silver Pendant Necklace,"A luxurious lab-created blue sapphire shines brightly from the center of this lab-created white sapphire sunburst pendant. Square lab-created blue sapphires even line the hinged bale.   Metal: Sterling silver Stones: 9x7mm and 2.5mm lab-created blue sapphires Other Stones: 1.25-2.25mm lab-created white sapphires Setting: Prong and channel Closure: Spring-ring Length: 18"" rope chain Gemstones may be treated and may require special care. Jewelry photos are enlarged to show detail.  ",251.78,151.07,necklaces & pendants,jcpenney|necklaces & pendants,,http://www.jcpenney.com/lab-created-blue-white-sapphire-sterling-silver-pendant-necklace/prod.jump?ppId=pp5004370262&catId=cat100630137&&_dyncharset=UTF-8,"http://s7d2.scene7.com/is/image/JCPenney/DP0808201402194248M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",FINE JEWELRY,,
cd0491e9700f9f368a236b2755429e57,pp5003160029,Nike® League Dri-FIT Basketball Jacket,"Colorful, full-zip Nike basketball jacket keeps the moisture out so you'll stay dry, regardless of the weather.   Dri-FIT fabric wicks away moisture to help keep you dry and comfortable Stay Cool technology helps keep you from overheating mockneck elastic cuffs and hem left chest logo embroidery side-entry zipper pockets polyester washable imported",78.56,48.33,coats & jackets,jcpenney|coats & jackets,4.6 out of 5,http://www.jcpenney.com/nike-league-dri-fit-basketball-jacket/prod.jump?ppId=pp5003160029&catId=cat100290087&&_dyncharset=UTF-8,"http://s7d2.scene7.com/is/image/JCPenney/DP0815201317054805M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0815201317054855M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Nike,14,"{""review""=>[{""review_1""=>""It is a very nice light jacket but upon arrival it had snags on left arm. The material can get easily snagged and it will not last long. I had to send mine back""}, {""review_2""=>""My man loved the jacket especially because is a zip up""}, {""review_3""=>""Exactly what my son was looking for. The colors are true to the picture - the sleeve length is excellent. Great buy!""}, {""review_4""=>""Bought this for my grandson. He loved it. Goes with almost anything because of color. As a player in HS sports, he only wears Nike products since they support the schools.""}, {""review_5""=>""Good style. I like the look and hope my gift receiver will also. Price was excellent - hope the fit is also.""}, {""review_6""=>""After searching seemingly everywhere for this particular style of jacket that I was looking for I was very surprised to find it on the JCPenney website. And in addition not only was it what I was exactly looking for, it was at a great price! Will absolutely visit this site again.""}, {""review_7""=>""Love the customer service - they know me well enough to call me family inside the store""}, {""review_8""=>""nice jacket i love the color combination my favorite :)""}]}"
75e6b5a4419086a06d2c2d087f078600,pp5005720115,Columbia® Dome Mountain Jacket,"Put the wind and rain in their place—away from you—in the Dome Mountain jacket from Columbia, constructed of water-resistant, hydroplus nylon. waterproof fabric and zippers attached, adjustable hood zip front zip hand pockets adjustable sleeve cuffs adjustable hem with drawcord droptail shell: nylon insulation: polyester washable imported  ",169.21,108.76,coats & jackets,jcpenney|coats & jackets,5 out of 5,http://www.jcpenney.com/columbia-dome-mountain-jacket/prod.jump?ppId=pp5005720115&catId=cat100290087&&_dyncharset=UTF-8,"http://s7d2.scene7.com/is/image/JCPenney/DP0626201517015733M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Columbia,2,"{""review""=>[{""review_1""=>""This jacket far exceeded the look and feel that I expected. It looks great, fits well, is lightweight, and feels so comfy! The Columbia brand is known for it's style and comfort and that is why I chose the brand. Would definitely recommend this jacket to anyone looking for not only style, but comfort and warmth.""}, {""review_2""=>""I purchased this black jacket for my 20 year old grandson and he loves it.It has pockets for gloves and an inside pocket perfect for a cell phone. Hood is good too. Fit is great.""}]}"
ae3c121c5a093eb141214f2bdb52952e,pp5001890039,Arizona 5-Pocket Relaxed Jeans - Boys 2t-5t,"The perfect pair of jeans for your toddler boy ....   relaxed fit adjustable waist zipper closure with snap above 3 front pockets, 2 back pockets cotton washable imported",,29.01,jeans,jcpenney|jeans,5 out of 5,http://www.jcpenney.com/arizona-5-pocket-relaxed-jeans-boys-2t-5t/prod.jump?ppId=pp5001890039&catId=cat100260058&&_dyncharset=UTF-8,"http://s7d2.scene7.com/is/image/JCPenney/0900631B81C93D99M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/0900631B817BDCD3M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",ARIZONA,2,"{""review""=>[{""review_1""=>""I recently bought these pants for my toddler their a little big on him but I know he will grow into them.They do have the adjust waist band which is what made me choose them. I am pleased with this product and will gladly recommend it to any one.""}, {""review_2""=>""these jeans are great for busy little toddlers! good quality""}]}"
e54f5e36f5aeafd6f39671cdb93d2f6e,pp5006340959,a.n.a® Long-Sleeve Two-Tone Sweater,"With a casual fit and feel, our two-tone tuck-stitch sweater is meant to go with your favorite jeans. roundneck side slits cotton/rayon/acrylic machine wash cold, tumble dry until damp. Reshape and dry flat imported misses: approx. 23¾"" - 25¾"" back length petite: approx. 21¾"" - 24¾"" back length",,22.95,sweaters,jcpenney|sweaters,3.5 out of 5,http://www.jcpenney.com/ana-long-sleeve-two-tone-sweater/prod.jump?ppId=pp5006340959&catId=cat1003910059&&_dyncharset=UTF-8,"http://s7d2.scene7.com/is/image/JCPenney/DP0814201517034386M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",A.N.A,2,"{""review""=>[{""review_1""=>""I like the look of the sweater. I purchased the olive and black version in a Large. I wear a medium to large depending on manufacturer. This sweater runs small for being a large. The sleeves fit tightly. The over all length barely falls below waistlibe. So I was surprised at the sizing. I have only worn it once. It is semi comfortable.""}, {""review_2""=>""This is perfect with a pair of jeans. You have to wear a cami under as it is see through.""}]}"
86602ec87284191d477a391b9f0c9bb6,pp5004821012,Monet® White and Gold-Tone Pendant Necklace,"Accessorize with this white and gold-tone necklace that is designed for simple elegance. Metal: Gold-tone metal Stones: White epoxy stones Closure: Lobster clasp Length: 16"" snake chain with 3' extender Pendant size: 1.12x1.12"" Jewelry photos are enlarged to show detail.  ",31.42,12.07,necklaces & pendants,jcpenney|necklaces & pendants,,http://www.jcpenney.com/monet-white-and-gold-tone-pendant-necklace/prod.jump?ppId=pp5004821012&catId=cat100260188&&_dyncharset=UTF-8,"http://s7d2.scene7.com/is/image/JCPenney/DP1029201417025366M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",MONET JEWELRY,,
5d3697b135fd3f1f16e2277b8da21de7,pp5006200136,Vigoss® Crochet Butterfly-Pocket Cropped Jeans - Girls 7-14,"Laidback, casual style gets a girly touch with these easy-match, cropped jeans, featuring delicate crochet butterfly back pockets. 5-pocket styling zip fly with button closure crochet butterfly on back pockets cuffed, cropped cotton/polyester/spandex washable imported",43.51,25.37,jeans,jcpenney|jeans,3 out of 5,http://www.jcpenney.com/vigoss-crochet-butterfly-pocket-cropped-jeans-girls-7-14/prod.jump?ppId=pp5006200136&catId=cat100260202&&_dyncharset=UTF-8,"http://s7d2.scene7.com/is/image/JCPenney/DP1019201517031626M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP1019201517031629M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Vigoss,1,"{""review""=>{""review_1""=>""These are really cute but they don't have an adjustable waist band like most brands. It's not like they are cheap-for the money you would think this would be included! My granddaughter is tall but thin so we usually have to buy a size up and then adjust the waist.""}}"
6685782ab295f5033f5668bdfe1fad5b,pp5003110241,Dickies® Regular-Fit 5-Pocket Jeans,"From daily tasks to weekend tailgating, these regular-fit, 5-pocket jeans offer classic style and enduring comfort.   regular fit 5-pocket styling cotton washable imported  ",,48.34,jeans,jcpenney|jeans,4.4 out of 5,http://www.jcpenney.com/dickies-regular-fit-5-pocket-jeans/prod.jump?ppId=pp5003110241&catId=cat100350031&&_dyncharset=UTF-8,"http://s7d2.scene7.com/is/image/JCPenney/DP0805201317095312M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0805201317095262M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0805201317095212M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Dickies,9,"{""review""=>[{""review_1""=>""The pants are great was going to buy more but th 20% discount you sent me already expired before I got my pants. Terrible way to get referred buy your customers""}, {""review_2""=>""My husband is tall and thin. It is difficult to find jeans that fit without being baggy. These are a nice fit and wear well for everyday or work in the carpentry shop.""}, {""review_3""=>""Nice jeans for the working man. Probably a little looser in the legs than most other brands regular fit, but not relaxed fit at all. The front pockets are sufficient, the zipper seems fine and the denim is durable.""}, {""review_4""=>""The denim pants are excellent value, comfortable, good looking and fit great""}, {""review_5""=>""Use these for both leasure and light work.They dont seem to stain easy. Very comfortable,soft/smooth material.Exellent fit....no shrink""}, {""review_6""=>""I purchased two pairs of these jeans just to try them out. I have always worn another more expensive brand but gave these a try. 5 months later I returned to buy two more because they have been great! Very comfortable fit, not skinny, not too relaxed. I did notice that I had to go with a shorter size than I was used to. The usual 32 I wear were WAY too long. They are a bit lighter than other denim jeans but still feel thick. For the price, these cannot be beat!""}, {""review_7""=>""Bought a couple pairs of these back in '97 and they were great. The pairs of Wranglers later on were close, but not as comfy. So glad I found the same jeans online for Christmas. Fits thighs that were a runner back in college. Fits this slightly out of shape 62 y.o body just fine now. Try them, they're great. The logo has gone from red to black on the back pocket which is a good thing.""}, {""review_8""=>""good fit. will probably order more. delivery was very quick.""}]}"
